url,career_cluster,career_pathway,SOC,job_title,title,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,income,csm.Title,csm.O.NET.SOC.Code,csm.degree,csm.closeness,csm.betweenness,ccm.Title,ccm.O.NET.SOC.Code,ccm.degree,ccm.closeness,ccm.betweenness
https://www.onetonline.org/link/details/13-1041.01,Government & Public Administration,Governance,13-1041.01,Environmental Compliance Inspectors,13-1041.01 - Environmental Compliance Inspectors,17,83,17,83,67,17,66540,Environmental Compliance Inspectors,13-1041.01,13,0.000302572,433.3996437,Environmental Compliance Inspectors,13-1041.01,17,0.000302939,2307.028896
https://www.onetonline.org/link/details/13-1041.02,Government & Public Administration,Governance,13-1041.00,Compliance Officers,13-1041.02 - Licensing Examiners and Inspectors,0,83,83,11,22,33,66540,Licensing Examiners and Inspectors,13-1041.02,15,0.000316156,1622.561409,Licensing Examiners and Inspectors,13-1041.02,11,0.000322789,5230.994577
https://www.onetonline.org/link/details/13-1041.02,Government & Public Administration,Governance,13-1041.02,Licensing Examiners and Inspectors,13-1041.02 - Licensing Examiners and Inspectors,0,83,83,11,22,33,66540,Licensing Examiners and Inspectors,13-1041.02,15,0.000316156,1622.561409,Licensing Examiners and Inspectors,13-1041.02,11,0.000322789,5230.994577
https://www.onetonline.org/link/details/13-1041.03,Government & Public Administration,Governance,13-1041.00,Compliance Officers,13-1041.03 - Equal Opportunity Representatives and Officers,22,56,83,33,0,89,66540,Equal Opportunity Representatives and Officers,13-1041.03,17,0.000275786,1070.120271,Equal Opportunity Representatives and Officers,13-1041.03,15,0.00026062,655.0603088
https://www.onetonline.org/link/details/13-1041.03,Government & Public Administration,Governance,13-1041.03,Equal Opportunity Representatives and Officers,13-1041.03 - Equal Opportunity Representatives and Officers,22,56,83,33,0,89,66540,Equal Opportunity Representatives and Officers,13-1041.03,17,0.000275786,1070.120271,Equal Opportunity Representatives and Officers,13-1041.03,15,0.00026062,655.0603088
https://www.onetonline.org/link/details/13-1041.04,Government & Public Administration,Governance,13-1041.04,Government Property Inspectors and Investigators,13-1041.04 - Government Property Inspectors and Investigators,0,95,56,33,45,17,66540,Government Property Inspectors and Investigators,13-1041.04,11,0.00031746,1149.929714,Government Property Inspectors and Investigators,13-1041.04,11,0.000310945,1105.257816
https://www.onetonline.org/link/details/13-1041.04,Government & Public Administration,Governance,13-1041.00,Compliance Officers,13-1041.04 - Government Property Inspectors and Investigators,0,95,56,33,45,17,66540,Government Property Inspectors and Investigators,13-1041.04,11,0.00031746,1149.929714,Government Property Inspectors and Investigators,13-1041.04,11,0.000310945,1105.257816
https://www.onetonline.org/link/details/13-1041.06,Government & Public Administration,Governance,13-1041.00,Compliance Officers,13-1041.06 - Coroners,6,67,45,95,67,22,66540,Coroners,13-1041.06,11,0.000307125,1314.34167,Coroners,13-1041.06,12,0.000219539,111.7540477
https://www.onetonline.org/link/details/13-1041.06,Government & Public Administration,Governance,13-1041.06,Coroners,13-1041.06 - Coroners,6,67,45,95,67,22,66540,Coroners,13-1041.06,11,0.000307125,1314.34167,Coroners,13-1041.06,12,0.000219539,111.7540477
https://www.onetonline.org/link/details/13-1041.07,Government & Public Administration,Governance,13-1041.00,Compliance Officers,13-1041.07 - Regulatory Affairs Specialists,0,89,78,17,11,6,66540,Regulatory Affairs Specialists,13-1041.07,21,0.00030003,752.7329742,Regulatory Affairs Specialists,13-1041.07,16,0.000268673,872.5454583
https://www.onetonline.org/link/details/13-1041.07,Government & Public Administration,Governance,13-1041.07,Regulatory Affairs Specialists,13-1041.07 - Regulatory Affairs Specialists,0,89,78,17,11,6,66540,Regulatory Affairs Specialists,13-1041.07,21,0.00030003,752.7329742,Regulatory Affairs Specialists,13-1041.07,16,0.000268673,872.5454583
https://www.onetonline.org/link/details/13-1051.00,Architecture & Construction,Design/Pre-Construction,13-1051.00,Cost Estimators,13-1051.00 - Cost Estimators,0,83,83,28,33,6,61790,Cost Estimators,13-1051.00,20,0.000299491,972.7628526,Cost Estimators,13-1051.00,15,0.000277932,1384.69429
https://www.onetonline.org/link/details/13-1071.00,Business Management & Administration,Human Resources Management,13-1071.00,Human Resources Specialists,13-1071.00 - Human Resources Specialists,28,61,83,28,0,50,59180,Human Resources Specialists,13-1071.00,21,0.00031348,3172.037526,Human Resources Specialists,13-1071.00,24,0.000291971,2668.559213
https://www.onetonline.org/link/details/13-1074.00,"Agriculture, Food & Natural Resources",Agribusiness Systems,13-1074.00,Farm Labor Contractors,13-1074.00 - Farm Labor Contractors,0,22,100,0,33,33,35160,Farm Labor Contractors,13-1074.00,11,0.000302663,1984.704265,Farm Labor Contractors,13-1074.00,10,0.000307409,2075.24078
https://www.onetonline.org/link/details/13-1075.00,Business Management & Administration,Human Resources Management,13-1075.00,Labor Relations Specialists,13-1075.00 - Labor Relations Specialists,22,61,89,33,0,56,62310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1081.00,"Transportation, Distribution & Logistics",Logistics Planning and Management Services,13-1081.00,Logisticians,13-1081.00 - Logisticians,6,78,100,22,22,39,74170,Logisticians,13-1081.00,19,0.000291375,1144.97816,Logisticians,13-1081.00,12,0.00028885,784.2502527
https://www.onetonline.org/link/details/13-1081.01,"Transportation, Distribution & Logistics",Logistics Planning and Management Services,13-1081.01,Logistics Engineers,13-1081.01 - Logistics Engineers,22,72,39,100,56,0,74170,Logistics Engineers,13-1081.01,32,0.000284738,1375.387406,Logistics Engineers,13-1081.01,30,0.000279799,3498.024678
https://www.onetonline.org/link/details/13-1081.02,"Transportation, Distribution & Logistics",Logistics Planning and Management Services,13-1081.02,Logistics Analysts,13-1081.02 - Logistics Analysts,6,83,56,39,28,6,74170,Logistics Analysts,13-1081.02,23,0.000302755,1647.737474,Logistics Analysts,13-1081.02,23,0.000302939,4311.537826
https://www.onetonline.org/link/details/13-1111.00,Business Management & Administration,Operations Management,13-1111.00,Management Analysts,13-1111.00 - Management Analysts,11,56,83,89,6,22,81330,Management Analysts,13-1111.00,13,0.00028169,1768.028595,Management Analysts,13-1111.00,19,0.000272257,924.2941583
https://www.onetonline.org/link/details/13-1121.00,Business Management & Administration,Operations Management,13-1121.00,"Meeting, Convention, and Event Planners","13-1121.00 - Meeting, Convention, and Event Planners",22,67,100,6,11,56,47350,"Meeting, Convention, and Event Planners",13-1121.00,11,0.000284414,572.8014407,"Meeting, Convention, and Event Planners",13-1121.00,13,0.000292569,939.3645354
https://www.onetonline.org/link/details/13-1131.00,Business Management & Administration,Operations Management,13-1131.00,Fundraisers,13-1131.00 - Fundraisers,61,67,95,17,0,39,54130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1141.00,Business Management & Administration,Human Resources Management,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists","13-1141.00 - Compensation, Benefits, and Job Analysis Specialists",11,89,89,28,22,28,62080,"Compensation, Benefits, and Job Analysis Specialists",13-1141.00,21,0.000294811,357.0157201,"Compensation, Benefits, and Job Analysis Specialists",13-1141.00,18,0.000270124,725.732262
https://www.onetonline.org/link/details/13-1151.00,Business Management & Administration,Human Resources Management,13-1151.00,Training and Development Specialists,13-1151.00 - Training and Development Specialists,61,61,50,22,6,95,59020,Training and Development Specialists,13-1151.00,28,0.000289519,2926.116725,Training and Development Specialists,13-1151.00,24,0.000286123,3350.453521
https://www.onetonline.org/link/details/13-1161.00,Marketing,Marketing Research,13-1161.00,Market Research Analysts and Marketing Specialists,13-1161.00 - Market Research Analysts and Marketing Specialists,11,50,67,95,6,6,62560,Market Research Analysts and Marketing Specialists,13-1161.00,16,0.000295858,1176.018189,Market Research Analysts and Marketing Specialists,13-1161.00,31,0.000288018,3865.354103
https://www.onetonline.org/link/details/13-1199.01,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.01 - Energy Auditors,0,100,61,28,39,6,69040,Energy Auditors,13-1199.01,10,0.000317965,2327.876921,Energy Auditors,13-1199.01,14,0.000315457,4514.952135
https://www.onetonline.org/link/details/13-1199.01,Business Management & Administration,Operations Management,13-1199.01,Energy Auditors,13-1199.01 - Energy Auditors,0,100,61,28,39,6,69040,Energy Auditors,13-1199.01,10,0.000317965,2327.876921,Energy Auditors,13-1199.01,14,0.000315457,4514.952135
https://www.onetonline.org/link/details/13-1199.02,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.02 - Security Management Specialists,22,61,28,67,72,6,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.02,Business Management & Administration,Operations Management,13-1199.02,Security Management Specialists,13-1199.02 - Security Management Specialists,22,61,28,67,72,6,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.03,Business Management & Administration,Operations Management,13-1199.03,Customs Brokers,13-1199.03 - Customs Brokers,6,78,89,0,17,33,69040,Customs Brokers,13-1199.03,13,0.000278164,135.025811,Customs Brokers,13-1199.03,12,0.00029036,420.2492314
https://www.onetonline.org/link/details/13-1199.03,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.03 - Customs Brokers,6,78,89,0,17,33,69040,Customs Brokers,13-1199.03,13,0.000278164,135.025811,Customs Brokers,13-1199.03,12,0.00029036,420.2492314
https://www.onetonline.org/link/details/13-1199.04,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.04 - Business Continuity Planners,17,50,95,56,0,11,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.04,Business Management & Administration,Operations Management,13-1199.04,Business Continuity Planners,13-1199.04 - Business Continuity Planners,17,50,95,56,0,11,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.05,Business Management & Administration,Operations Management,13-1199.05,Sustainability Specialists,13-1199.05 - Sustainability Specialists,45,33,78,56,11,22,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.05,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.05 - Sustainability Specialists,45,33,78,56,11,22,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.06,Business Management & Administration,Operations Management,13-1199.06,Online Merchants,13-1199.06 - Online Merchants,11,78,100,6,50,22,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-1199.06,Business Management & Administration,Operations Management,13-1199.00,"Business Operations Specialists, All Other",13-1199.06 - Online Merchants,11,78,100,6,50,22,69040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-2011.01,Finance,Accounting,13-2011.00,Accountants and Auditors,13-2011.01 - Accountants,0,100,50,33,6,11,68150,Accountants,13-2011.01,13,0.000286944,301.0646791,Accountants,13-2011.01,13,0.000260824,591.4341091
https://www.onetonline.org/link/details/13-2011.01,Finance,Accounting,13-2011.01,Accountants,13-2011.01 - Accountants,0,100,50,33,6,11,68150,Accountants,13-2011.01,13,0.000286944,301.0646791,Accountants,13-2011.01,13,0.000260824,591.4341091
https://www.onetonline.org/link/details/13-2011.02,Finance,Accounting,13-2011.02,Auditors,13-2011.02 - Auditors,0,100,78,45,11,17,68150,Auditors,13-2011.02,20,0.0002849,479.501816,Auditors,13-2011.02,20,0.000259471,627.2944172
https://www.onetonline.org/link/details/13-2011.02,Finance,Accounting,13-2011.00,Accountants and Auditors,13-2011.02 - Auditors,0,100,78,45,11,17,68150,Auditors,13-2011.02,20,0.0002849,479.501816,Auditors,13-2011.02,20,0.000259471,627.2944172
https://www.onetonline.org/link/details/13-2021.01,Government & Public Administration,Revenue and Taxation,13-2021.01,Assessors,13-2021.01 - Assessors,0,78,72,45,33,6,51850,Assessors,13-2021.01,13,0.000304414,1498.995847,Assessors,13-2021.01,14,0.000316456,3247.823755
https://www.onetonline.org/link/details/13-2021.01,Government & Public Administration,Revenue and Taxation,13-2021.00,Appraisers and Assessors of Real Estate,13-2021.01 - Assessors,0,78,72,45,33,6,51850,Assessors,13-2021.01,13,0.000304414,1498.995847,Assessors,13-2021.01,14,0.000316456,3247.823755
https://www.onetonline.org/link/details/13-2021.02,Government & Public Administration,Revenue and Taxation,13-2021.00,Appraisers and Assessors of Real Estate,"13-2021.02 - Appraisers, Real Estate",0,78,83,17,45,22,51850,"Appraisers, Real Estate",13-2021.02,16,0.000306373,1588.003186,"Appraisers, Real Estate",13-2021.02,11,0.000297442,1658.474566
https://www.onetonline.org/link/details/13-2021.02,Government & Public Administration,Revenue and Taxation,13-2021.02,"Appraisers, Real Estate","13-2021.02 - Appraisers, Real Estate",0,78,83,17,45,22,51850,"Appraisers, Real Estate",13-2021.02,16,0.000306373,1588.003186,"Appraisers, Real Estate",13-2021.02,11,0.000297442,1658.474566
https://www.onetonline.org/link/details/13-2031.00,Finance,Business Finance,13-2031.00,Budget Analysts,13-2031.00 - Budget Analysts,6,100,78,50,11,22,73840,Budget Analysts,13-2031.00,20,0.000294377,400.821408,Budget Analysts,13-2031.00,15,0.000261986,959.8819206
https://www.onetonline.org/link/details/13-2041.00,Finance,Banking Services,13-2041.00,Credit Analysts,13-2041.00 - Credit Analysts,0,100,72,33,28,33,69930,Credit Analysts,13-2041.00,12,0.000295858,181.2052591,Credit Analysts,13-2041.00,17,0.000267809,1138.54538
https://www.onetonline.org/link/details/13-2051.00,Finance,Business Finance,13-2051.00,Financial Analysts,13-2051.00 - Financial Analysts,22,95,67,78,28,0,81760,Financial Analysts,13-2051.00,13,0.000282965,655.2357379,Financial Analysts,13-2051.00,16,0.000253229,134.4468553
https://www.onetonline.org/link/details/13-2052.00,Finance,Securities & Investments,13-2052.00,Personal Financial Advisors,13-2052.00 - Personal Financial Advisors,6,78,95,33,0,45,90530,Personal Financial Advisors,13-2052.00,13,0.000273598,160.0105842,Personal Financial Advisors,13-2052.00,14,0.000258866,324.0702733
https://www.onetonline.org/link/details/13-2053.00,Finance,Insurance,13-2053.00,Insurance Underwriters,13-2053.00 - Insurance Underwriters,0,89,61,39,6,22,67680,Insurance Underwriters,13-2053.00,19,0.000292997,810.4141341,Insurance Underwriters,13-2053.00,10,0.000246063,37.38095728
https://www.onetonline.org/link/details/13-2061.00,Government & Public Administration,Governance,13-2061.00,Financial Examiners,13-2061.00 - Financial Examiners,6,78,95,33,6,17,79280,Financial Examiners,13-2061.00,17,0.000274725,233.8195549,Financial Examiners,13-2061.00,12,0.000254194,68.45739021
https://www.onetonline.org/link/details/13-2071.00,Human Services,Consumer Services,13-2071.00,Credit Counselors,13-2071.00 - Credit Counselors,17,72,72,22,0,72,44380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/13-2071.01,Human Services,Consumer Services,13-2071.01,Loan Counselors,13-2071.01 - Loan Counselors,11,56,89,17,0,72,44380,Loan Counselors,13-2071.01,11,0.000298507,613.3591975,Loan Counselors,13-2071.01,10,0.000257732,141.6891459
https://www.onetonline.org/link/details/13-2072.00,Finance,Banking Services,13-2072.00,Loan Officers,13-2072.00 - Loan Officers,0,95,83,28,0,50,63650,Loan Officers,13-2072.00,13,0.000291971,589.7000353,Loan Officers,13-2072.00,24,0.000289939,2846.464891
https://www.onetonline.org/link/details/13-2081.00,Government & Public Administration,Revenue and Taxation,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents","13-2081.00 - Tax Examiners and Collectors, and Revenue Agents",0,100,78,17,28,39,52060,"Tax Examiners and Collectors, and Revenue Agents",13-2081.00,27,0.000338409,7332.25098,"Tax Examiners and Collectors, and Revenue Agents",13-2081.00,20,0.000284981,816.9549008
